SM_TikTokURL,T_Partei
https://www.tiktok.com/@eva_viehoff,Grüne
https://www.tiktok.com/@christoph.willeke,SPD
https://www.tiktok.com/@timfluencer,SPD
https://www.tiktok.com/@sebastian.zinke,SPD
https://www.tiktok.com/@daniela.behrens,SPD
https://www.tiktok.com/@olaf.lies,SPD
https://www.tiktok.com/@falkomohrs,SPD
https://www.tiktok.com/@peterbachmann3,AfD
https://www.tiktok.com/@mario.beger,AfD
https://www.tiktok.com/@conrad.clemens,CDU/CSU
https://www.tiktok.com/@jonas.duenzel,AfD
https://www.tiktok.com/@sveneppingerradebeul,CDU/CSU
https://www.tiktok.com/@hgassfrctnb,CDU/CSU
https://www.tiktok.com/@gebhardtrico,Linke
https://www.tiktok.com/@sandragockel,CDU/CSU
https://www.tiktok.com/@heikogumprecht,AfD
https://www.tiktok.com/@stefanhartlinks,Linke
https://www.tiktok.com/@henning.homann,SPD
https://www.tiktok.com/@carsten_huetter,AfD
https://www.tiktok.com/@martina_jost_afd,AfD
https://www.tiktok.com/@thomas_kirste,AfD
https://www.tiktok.com/@sophiekochj,SPD
https://www.tiktok.com/@dr.frankkromer,CDU/CSU
https://www.tiktok.com/@danielakuge,CDU/CSU
https://www.tiktok.com/@roberto.kuhnert,AfD
https://www.tiktok.com/@chmelcher,Grüne
https://www.tiktok.com/@namduy.nguyen,Linke
https://www.tiktok.com/@nicolauskerstin,CDU/CSU
https://www.tiktok.com/@arthur.oesterle,AfD
https://www.tiktok.com/@albrechtpallas,SPD
https://www.tiktok.com/@frankpeschel_afd,AfD
https://www.tiktok.com/@ritterkay,CDU/CSU
https://www.tiktok.com/@wolfdietrich.rost,CDU/CSU
https://www.tiktok.com/@marko.schiemann,CDU/CSU
https://www.tiktok.com/@laurastellbrink,SPD
https://www.tiktok.com/@thomasthumm,AfD
https://www.tiktok.com/@sren.voigt.vogtla,CDU/CSU
https://www.tiktok.com/@andre_wendt_afd,AfD
https://www.tiktok.com/@alexander_wiesner,AfD
https://www.tiktok.com/@sebastian_wippel,AfD
https://www.tiktok.com/@michaelkretschmer.privat,CDU/CSU
https://www.tiktok.com/@petrakoepping,SPD
https://www.tiktok.com/@katja.meier04,Grüne
https://www.tiktok.com/@martinbalasus,CDU/CSU
https://www.tiktok.com/@jasper_balke,Grüne
https://www.tiktok.com/@micheldeckmann,CDU/CSU
https://www.tiktok.com/@n.duerbrook,SPD
https://www.tiktok.com/@landtagslehrermartin,SPD
https://www.tiktok.com/@rixakleinschmit,CDU/CSU
https://www.tiktok.com/@maltejkr,Grüne
https://www.tiktok.com/@kumbartzky,FDP
https://www.tiktok.com/@catharinanies,Grüne
https://www.tiktok.com/@sybillanitsch1,Sonstige
https://www.tiktok.com/@politiker.patrick.pender,CDU/CSU
https://www.tiktok.com/@l_petersdotter,Grüne
https://www.tiktok.com/@beateraudies,SPD
https://www.tiktok.com/@sophiaschiebemdl,SPD
https://www.tiktok.com/@nellywaldeck,Grüne
https://www.tiktok.com/@utawentzel,CDU/CSU
https://www.tiktok.com/@karinprien,CDU/CSU
https://www.tiktok.com/@aminajmina,Grüne
https://www.tiktok.com/@jan.abicht,AfD
https://www.tiktok.com/@thomasbenninghaus,AfD
https://www.tiktok.com/@melaniebergerafd,AfD
https://www.tiktok.com/@andreasbuehl,CDU/CSU
https://www.tiktok.com/@cottaafd,AfD
https://www.tiktok.com/@lenasaniyeguengoer,Linke
https://www.tiktok.com/@danielhaseloff.afd,AfD
https://www.tiktok.com/@denis.huer.afd,AfD
https://www.tiktok.com/@martin.henkel,CDU/CSU
https://www.tiktok.com/@bjoernhoecke,AfD
https://www.tiktok.com/@dennyjankowski,AfD
https://www.tiktok.com/@kobelt.landtag,BSW
https://www.tiktok.com/@katharinakoenig_preuss,Linke
https://www.tiktok.com/@uwe.krell,AfD
https://www.tiktok.com/@dieterlaudenbach1,AfD
https://www.tiktok.com/@lutz.liebscher,SPD
https://www.tiktok.com/@die_meissner,CDU/CSU
https://www.tiktok.com/@stefan.moeller.afd,AfD
https://www.tiktok.com/@rimuehl,AfD
https://www.tiktok.com/@wiebke.muhsal,AfD
https://www.tiktok.com/@anja.mueller.thl,Linke
https://www.tiktok.com/@steffen.quasebarth,BSW
https://www.tiktok.com/@bloodsuckinglawyer,AfD
https://www.tiktok.com/@dr.cornelia.urban,SPD
https://www.tiktok.com/@mario.voigt8,CDU/CSU
https://www.tiktok.com/@team.henryworm,CDU/CSU
https://www.tiktok.com/@chrizi17,CDU/CSU
https://www.tiktok.com/@bodo.ramelow,Linke
https://www.tiktok.com/@benjamin_immanuel_hoff,Linke
https://www.tiktok.com/@dermenschmaier,SPD
https://www.tiktok.com/@mep_christine_anderson,AfD
https://www.tiktok.com/@rasmusandresen,Grüne
https://www.tiktok.com/@anja_arndt_afd,AfD
https://www.tiktok.com/@rene__aust,AfD
https://www.tiktok.com/@katarina.barley,SPD
https://www.tiktok.com/@arnobausemer_afd,AfD
https://www.tiktok.com/@gaby.bischoff,SPD
https://www.tiktok.com/@michael_bloss,Grüne
https://www.tiktok.com/@dboeselager,Sonstige
https://www.tiktok.com/@markus.buchheit,AfD
https://www.tiktok.com/@delarabur,SPD
https://www.tiktok.com/@petrbystronafd,AfD
https://www.tiktok.com/@daniel.caspary,CDU/CSU
https://www.tiktok.com/@anna_cavazzini,Grüne
https://www.tiktok.com/@oezlem.demirel.mep,Linke
https://www.tiktok.com/@christiandoleschal,CDU/CSU
https://www.tiktok.com/@mattecke,SPD
https://www.tiktok.com/@sebastian.everding,Sonstige
https://www.tiktok.com/@daniel_freund,Grüne
https://www.tiktok.com/@tomasz.froelich,AfD
https://www.tiktok.com/@alexandrageese,Grüne
https://www.tiktok.com/@helmutgeuking,Sonstige
https://www.tiktok.com/@martinhaeusling,Grüne
https://www.tiktok.com/@marc_jongen,AfD
https://www.tiktok.com/@alexanderjungbluth,AfD
https://www.tiktok.com/@mary.khan94,AfD
https://www.tiktok.com/@moritz_koerner,FDP
https://www.tiktok.com/@maximilian_krah,AfD
https://www.tiktok.com/@europakatrin.lang,Grüne
https://www.tiktok.com/@erikmarquardt,Grüne
https://www.tiktok.com/@prof.hans.neuhoff,AfD
https://www.tiktok.com/@hneumannmep,Grüne
https://www.tiktok.com/@friedrich.puerner,BSW
https://www.tiktok.com/@carorackete,Sonstige
https://www.tiktok.com/@terry.reintke,Grüne
https://www.tiktok.com/@sabrina.repp,SPD
https://www.tiktok.com/@schirdewanmartin,Linke
https://www.tiktok.com/@alexsellberlin,AfD
https://www.tiktok.com/@lukas.sieper,Sonstige
https://www.tiktok.com/@svensimonmep,CDU/CSU
https://www.tiktok.com/@martin.sonneborn,Sonstige
https://www.tiktok.com/@strackzimmermann,FDP
https://www.tiktok.com/@sabine.verheyen,CDU/CSU
https://www.tiktok.com/@marion.walsmann,CDU/CSU
https://www.tiktok.com/@woelken,SPD
https://www.tiktok.com/@valentinabel_mdb,FDP
https://www.tiktok.com/@goekayakbulut,Linke
https://www.tiktok.com/@reem.alabali,SPD
https://www.tiktok.com/@stephanalbanimdb,CDU/CSU
https://www.tiktok.com/@al_halak,FDP
https://www.tiktok.com/@amtsberg.luise_mdb.1,Grüne
https://www.tiktok.com/@johannesarlt,SPD
https://www.tiktok.com/@andreas.audretsch,Grüne
https://www.tiktok.com/@peter_aumer,CDU/CSU
https://www.tiktok.com/@maikaussendorf,Grüne
https://www.tiktok.com/@tbbacherle,Grüne
https://www.tiktok.com/@carolin_bachmann_mdb,AfD
https://www.tiktok.com/@badumlisa,Grüne
https://www.tiktok.com/@mdbaldy,SPD
https://www.tiktok.com/@felixbanaszak,Grüne
https://www.tiktok.com/@dorobaer,CDU/CSU
https://www.tiktok.com/@nezahatbaradari,SPD
https://www.tiktok.com/@dietmarbartsch,Linke
https://www.tiktok.com/@bundesbartz,SPD
https://www.tiktok.com/@baerbelbas,SPD
https://www.tiktok.com/@christinabaumafd,AfD
https://www.tiktok.com/@drberndbaumann,AfD
https://www.tiktok.com/@frauanwaeltin,Grüne
https://www.tiktok.com/@katharina_beck,Grüne
https://www.tiktok.com/@roger_beckamp,AfD
https://www.tiktok.com/@dr.holger.becker,SPD
https://www.tiktok.com/@benner_lukas,Grüne
https://www.tiktok.com/@marcbernhard,AfD
https://www.tiktok.com/@steffenbilgermdb,CDU/CSU
https://www.tiktok.com/@jakob_blankenburg,SPD
https://www.tiktok.com/@renebochmann,AfD
https://www.tiktok.com/@ingobodtke,FDP
https://www.tiktok.com/@pboehringer,AfD
https://www.tiktok.com/@friedhelm.boginski,FDP
https://www.tiktok.com/@gereonbollmann,AfD
https://www.tiktok.com/@simone.borchardt,CDU/CSU
https://www.tiktok.com/@mario.brandenburg,FDP
https://www.tiktok.com/@brandesdirk,AfD
https://www.tiktok.com/@brandner_afd,AfD
https://www.tiktok.com/@franziska.brantner,Grüne
https://www.tiktok.com/@juergenbraunmdb,AfD
https://www.tiktok.com/@silviabreher1,CDU/CSU
https://www.tiktok.com/@lenibreymaier,SPD
https://www.tiktok.com/@dieabgeordnete,FDP
https://www.tiktok.com/@katrin.budde,SPD
https://www.tiktok.com/@marcus_buehl,AfD
https://www.tiktok.com/@clara_buenger,Linke
https://www.tiktok.com/@yannick_bury,CDU/CSU
https://www.tiktok.com/@marco_buschmann,FDP
https://www.tiktok.com/@karlheinz.busen,FDP
https://www.tiktok.com/@isabel.cademartori,SPD
https://www.tiktok.com/@lars.castellucci,SPD
https://www.tiktok.com/@anna.christmann.mdb,Grüne
https://www.tiktok.com/@tino.chrupalla.afd,AfD
https://www.tiktok.com/@joana_cotar,Sonstige
https://www.tiktok.com/@gottfriedcurio,AfD
https://www.tiktok.com/@mario.czaja,CDU/CSU
https://www.tiktok.com/@sevim.dagdelenmdb,BSW
https://www.tiktok.com/@bernharddaldrup,SPD
https://www.tiktok.com/@danieladeridder,SPD
https://www.tiktok.com/@ekin_deligoez,Grüne
https://www.tiktok.com/@hakandemirnk,SPD
https://www.tiktok.com/@sandradetzermdb,Grüne
https://www.tiktok.com/@politikmitkaramba,SPD
https://www.tiktok.com/@martindiedenhofenmdb,SPD
https://www.tiktok.com/@jandieren,SPD
https://www.tiktok.com/@bijan_djirsarai,FDP
https://www.tiktok.com/@doering.felix,SPD
https://www.tiktok.com/@catarina_mdb,CDU/CSU
https://www.tiktok.com/@katharina.droege,Grüne
https://www.tiktok.com/@debbieduering,Grüne
https://www.tiktok.com/@christianduerr,FDP
https://www.tiktok.com/@leckert_,Grüne
https://www.tiktok.com/@thomas.ehrhorn,AfD
https://www.tiktok.com/@sonja.eichwede,SPD
https://www.tiktok.com/@herr_emmerich,Grüne
https://www.tiktok.com/@mek_englhardtkopf,CDU/CSU
https://www.tiktok.com/@thomas.erndl,CDU/CSU
https://www.tiktok.com/@dr_espendiller,AfD
https://www.tiktok.com/@marcusfaberfdp,FDP
https://www.tiktok.com/@ariane.fscher,SPD
https://www.tiktok.com/@peterfelser_mdb,AfD
https://www.tiktok.com/@susanneferschl,Linke
https://www.tiktok.com/@emiliafester,Grüne
https://www.tiktok.com/@fiedelseb,SPD
https://www.tiktok.com/@dfoest,FDP
https://www.tiktok.com/@dietmar.friedhoff.mdb,AfD
https://www.tiktok.com/@michael.frieser.mdb,CDU/CSU
https://www.tiktok.com/@markusfrohnmaier,AfD
https://www.tiktok.com/@goetzfroemming,AfD
https://www.tiktok.com/@fabianfunke.spd,SPD
https://www.tiktok.com/@max_fksr,FDP
https://www.tiktok.com/@tessa.ganserer,Grüne
https://www.tiktok.com/@matthias.gastel,Grüne
https://www.tiktok.com/@thomas.gebhart,CDU/CSU
https://www.tiktok.com/@kai.gehring,Grüne
https://www.tiktok.com/@der_geissler,CDU/CSU
https://www.tiktok.com/@stefangelbhaar,Grüne
https://www.tiktok.com/@janni_gesenhues,Grüne
https://www.tiktok.com/@albrecht_glaser_mdb,AfD
https://www.tiktok.com/@hannesgnauck,AfD
https://www.tiktok.com/@nicole.gohlke,Linke
https://www.tiktok.com/@kaygottschalk,AfD
https://www.tiktok.com/@fabian_gramling,CDU/CSU
https://www.tiktok.com/@inge.graessle,CDU/CSU
https://www.tiktok.com/@sharon.salazar2,SPD
https://www.tiktok.com/@nilsgruender,FDP
https://www.tiktok.com/@erhard.grundl.mdb,Grüne
https://www.tiktok.com/@juliangruenke,FDP
https://www.tiktok.com/@sabine_gruetzmacher,Grüne
https://www.tiktok.com/@serapguelermdb,CDU/CSU
https://www.tiktok.com/@atesguerpinar,Linke
https://www.tiktok.com/@olav.gutting,CDU/CSU
https://www.tiktok.com/@gregorgysi48,Linke
https://www.tiktok.com/@ritahaglkehl,SPD
https://www.tiktok.com/@user723357909253568,CDU/CSU
https://www.tiktok.com/@metin.hakverdi,SPD
https://www.tiktok.com/@matthias.hauer.mdb,CDU/CSU
https://www.tiktok.com/@jochenhaug_mdb,AfD
https://www.tiktok.com/@peterheidt,FDP
https://www.tiktok.com/@matthias_helferich,AfD
https://www.tiktok.com/@kathrin.henneberger,Grüne
https://www.tiktok.com/@anke_hennig_bundestag,SPD
https://www.tiktok.com/@marc.henrichmann,CDU/CSU
https://www.tiktok.com/@bernhard.herrmann3,Grüne
https://www.tiktok.com/@bundestagsabgeordnete,SPD
https://www.tiktok.com/@martin_hess_klartext,AfD
https://www.tiktok.com/@hesselkatja,FDP
https://www.tiktok.com/@heikeheubachspd,SPD
https://www.tiktok.com/@susannehierl,CDU/CSU
https://www.tiktok.com/@karstenhilseafd,AfD
https://www.tiktok.com/@nicolehoechst_mdb,AfD
https://www.tiktok.com/@gero.hocker,FDP
https://www.tiktok.com/@manuelhoeferlin,FDP
https://www.tiktok.com/@alexander.hoffmann_mdb,CDU/CSU
https://www.tiktok.com/@toni.hofreiter,Grüne
https://www.tiktok.com/@leiferikholm,AfD
https://www.tiktok.com/@bruno.hoenel.mdb,Grüne
https://www.tiktok.com/@jasmina.hostert,SPD
https://www.tiktok.com/@reinhard.houben,FDP
https://www.tiktok.com/@johannes.huber.mdb,Sonstige
https://www.tiktok.com/@verenahubertz,SPD
https://www.tiktok.com/@markus_huempfer,SPD
https://www.tiktok.com/@andrej.konstantin2,BSW
https://www.tiktok.com/@gerrithuy,AfD
https://www.tiktok.com/@dieterjanecek,Grüne
https://www.tiktok.com/@steffenjanich,AfD
https://www.tiktok.com/@anne_janssen_26,CDU/CSU
https://www.tiktok.com/@thomas_jarzombek,CDU/CSU
https://www.tiktok.com/@fjunge,SPD
https://www.tiktok.com/@josip.mdb,SPD
https://www.tiktok.com/@avjurisch,FDP
https://www.tiktok.com/@lamyakaddor,Grüne
https://www.tiktok.com/@elisabeth.kaiser.th,SPD
https://www.tiktok.com/@macit_mdb,SPD
https://www.tiktok.com/@carloskaspermdb,SPD
https://www.tiktok.com/@anna.kassautzki,SPD
https://www.tiktok.com/@malte.kaufmann,AfD
https://www.tiktok.com/@kaufmannm,AfD
https://www.tiktok.com/@ulmer_ronja,CDU/CSU
https://www.tiktok.com/@stefan_keuter,AfD
https://www.tiktok.com/@misbah_s_khan,Grüne
https://www.tiktok.com/@mk85930,CDU/CSU
https://www.tiktok.com/@george_kippele,CDU/CSU
https://www.tiktok.com/@helmut.kleebank,SPD
https://www.tiktok.com/@kleinwaechterafd,AfD
https://www.tiktok.com/@kristianklinck,SPD
https://www.tiktok.com/@lars.klingbeil,SPD
https://www.tiktok.com/@annikaklose,SPD
https://www.tiktok.com/@danielakluckert,FDP
https://www.tiktok.com/@timkluessendorf,SPD
https://www.tiktok.com/@axel.knoerig,CDU/CSU
https://www.tiktok.com/@baerbel.kofler,SPD
https://www.tiktok.com/@enricokomning,AfD
https://www.tiktok.com/@anne.koenig,CDU/CSU
https://www.tiktok.com/@joernkoenig_mdb,AfD
https://www.tiktok.com/@carina.konrad,FDP
https://www.tiktok.com/@simonakossmdb,SPD
https://www.tiktok.com/@steffenkotre,AfD
https://www.tiktok.com/@dr.rainer.kraft,AfD
https://www.tiktok.com/@anettekramme,SPD
https://www.tiktok.com/@dunja.kreiser,SPD
https://www.tiktok.com/@juergenkretz,Grüne
https://www.tiktok.com/@gunther_krichbaum,CDU/CSU
https://www.tiktok.com/@franziska.krumwie,Grüne
https://www.tiktok.com/@tilman.kuban,CDU/CSU
https://www.tiktok.com/@kuehnikev,SPD
https://www.tiktok.com/@langricarda,Grüne
https://www.tiktok.com/@ina.latendorf,Linke
https://www.tiktok.com/@silkelaunert,CDU/CSU
https://www.tiktok.com/@caren.lay.mdb,Linke
https://www.tiktok.com/@_svenlehmann_,Grüne
https://www.tiktok.com/@katja.leikert,CDU/CSU
https://www.tiktok.com/@kevinleiserhohenlohe,SPD
https://www.tiktok.com/@christian.leye.bsw,BSW
https://www.tiktok.com/@luizalicinabode,SPD
https://www.tiktok.com/@anja.liebert,Grüne
https://www.tiktok.com/@esralimbacher,SPD
https://www.tiktok.com/@c_lindner,FDP
https://www.tiktok.com/@tobiaslindner385,Grüne
https://www.tiktok.com/@denise.loop,Grüne
https://www.tiktok.com/@gesineloetzsch1,Linke
https://www.tiktok.com/@max_lks,Grüne
https://www.tiktok.com/@annaluehrmann,Grüne
https://www.tiktok.com/@olliluksic,FDP
https://www.tiktok.com/@klausmackmdb,CDU/CSU
https://www.tiktok.com/@holgermannle,SPD
https://www.tiktok.com/@doromartin,SPD
https://www.tiktok.com/@parsa.marvi,SPD
https://www.tiktok.com/@franziska.mascheck,SPD
https://www.tiktok.com/@katja.mast,SPD
https://www.tiktok.com/@andreasmattfeldt,CDU/CSU
https://www.tiktok.com/@zoe.gruene,Grüne
https://www.tiktok.com/@vmayerlay,CDU/CSU
https://www.tiktok.com/@takis_mehmetali,SPD
https://www.tiktok.com/@dirk.ulrich.mende,SPD
https://www.tiktok.com/@merzcdu,CDU/CSU
https://www.tiktok.com/@mesarosch,SPD
https://www.tiktok.com/@matthias.miersch,SPD
https://www.tiktok.com/@matthias.mieves,SPD
https://www.tiktok.com/@irene.mihalic,Grüne
https://www.tiktok.com/@boris.mijatovic.mdb,Grüne
https://www.tiktok.com/@susanne.mittag.md,SPD
https://www.tiktok.com/@siemtje_moeller,SPD
https://www.tiktok.com/@mikemoncsek.de,AfD
https://www.tiktok.com/@dietrich_monstadt.cdu,CDU/CSU
https://www.tiktok.com/@0711max,CDU/CSU
https://www.tiktok.com/@chemnitzmueller,SPD
https://www.tiktok.com/@florian_mueller_mdb,CDU/CSU
https://www.tiktok.com/@sepp.mueller,CDU/CSU
https://www.tiktok.com/@michellemuente,SPD
https://www.tiktok.com/@volkermuenz_mdb,AfD
https://www.tiktok.com/@muenzenmaier,AfD
https://www.tiktok.com/@rasha_nasr_,SPD
https://www.tiktok.com/@zaklinnastic,BSW
https://www.tiktok.com/@edgarnaujokmdb,AfD
https://www.tiktok.com/@ingrid.nestle,Grüne
https://www.tiktok.com/@ophelianick,Grüne
https://www.tiktok.com/@brian.nickholz,SPD
https://www.tiktok.com/@jan_nolte_bundestag,AfD
https://www.tiktok.com/@josephineortlebmdb,SPD
https://www.tiktok.com/@karo.otte,Grüne
https://www.tiktok.com/@gerold_otten,AfD
https://www.tiktok.com/@aydanoezoguz,SPD
https://www.tiktok.com/@jpahlke,Grüne
https://www.tiktok.com/@dr.christos.pantazis,SPD
https://www.tiktok.com/@wiebkepapenbrock,SPD
https://www.tiktok.com/@mathias.papendieck,SPD
https://www.tiktok.com/@natalie.pawlik.mdb,SPD
https://www.tiktok.com/@jens.peick.mdb,SPD
https://www.tiktok.com/@pellmann,Linke
https://www.tiktok.com/@bundestagsperli#,Linke
https://www.tiktok.com/@tmpeterka_mdb,AfD
https://www.tiktok.com/@paulapiechotta,Grüne
https://www.tiktok.com/@pilsinger.mdb,CDU/CSU
https://www.tiktok.com/@jan.plobner,SPD
https://www.tiktok.com/@christoph.ploss,CDU/CSU
https://www.tiktok.com/@juergenpohlafd,AfD
https://www.tiktok.com/@filiz.polat.mdb,Grüne
https://www.tiktok.com/@protschkasposition,AfD
https://www.tiktok.com/@martin.rabanus,SPD
https://www.tiktok.com/@alois.rainer.mdb,CDU/CSU
https://www.tiktok.com/@volkerredder,FDP
https://www.tiktok.com/@henningrehbaum,CDU/CSU
https://www.tiktok.com/@mr_afd,AfD
https://www.tiktok.com/@reichel.markus,CDU/CSU
https://www.tiktok.com/@heidireichinnek,Linke
https://www.tiktok.com/@martin_e_renner,AfD
https://www.tiktok.com/@martinarennermdb,Linke
https://www.tiktok.com/@yeone_rhie,SPD
https://www.tiktok.com/@frank.rinck,AfD
https://www.tiktok.com/@danielrinkertspd,SPD
https://www.tiktok.com/@sonke.rix,SPD
https://www.tiktok.com/@rohdedennis,SPD
https://www.tiktok.com/@jessi_rosenthal,SPD
https://www.tiktok.com/@tabearoessner,Grüne
https://www.tiktok.com/@dr.rainer.rothfuss,AfD
https://www.tiktok.com/@erwinrddel,CDU/CSU
https://www.tiktok.com/@tina.rudolph.spd,SPD
https://www.tiktok.com/@nadinerufmdb,SPD
https://www.tiktok.com/@j.saathoff,SPD
https://www.tiktok.com/@michaelsacher.mdb,Grüne
https://www.tiktok.com/@kassem.tahersaleh,Grüne
https://www.tiktok.com/@ingo.schaefer.spd,SPD
https://www.tiktok.com/@jamila.schaefer,Grüne
https://www.tiktok.com/@rebecca.schamber,SPD
https://www.tiktok.com/@bernd.schattner.mdb,AfD
https://www.tiktok.com/@johannesschaetzl,SPD
https://www.tiktok.com/@ulleschauws,Grüne
https://www.tiktok.com/@christianeschenderlein,CDU/CSU
https://www.tiktok.com/@marianneschiedermdb,SPD
https://www.tiktok.com/@ulschzi2,AfD
https://www.tiktok.com/@peggy.ist.da,SPD
https://www.tiktok.com/@manfred.schiller.afd,AfD
https://www.tiktok.com/@timo.schisanowski,SPD
https://www.tiktok.com/@nils.schmid.spd,SPD
https://www.tiktok.com/@dieschmidtspd,SPD
https://www.tiktok.com/@eugen_schmidt.mdb,AfD
https://www.tiktok.com/@janwenzelschmidt,AfD
https://www.tiktok.com/@danielschneidercuxhaven,SPD
https://www.tiktok.com/@joergschneidermdb,AfD
https://www.tiktok.com/@patrick.schnieder,CDU/CSU
https://www.tiktok.com/@nadine.schn36,CDU/CSU
https://www.tiktok.com/@lime_green_leni,Grüne
https://www.tiktok.com/@johannesschraps,SPD
https://www.tiktok.com/@chris_schreider,SPD
https://www.tiktok.com/@felix.schreiner,CDU/CSU
https://www.tiktok.com/@cj_schroeder,Grüne
https://www.tiktok.com/@riaschroederfdp,FDP
https://www.tiktok.com/@michael.schrodi,SPD
https://www.tiktok.com/@kordula.schulzasc,Grüne
https://www.tiktok.com/@frank.schwabe,SPD
https://www.tiktok.com/@stefan_schwartze,SPD
https://www.tiktok.com/@andreas_schwarz_mdb,SPD
https://www.tiktok.com/@thomas_seitz_mdb,Sonstige
https://www.tiktok.com/@linaseitzl,SPD
https://www.tiktok.com/@sichertdeutschland,AfD
https://www.tiktok.com/@thomas.silberhorn,CDU/CSU
https://www.tiktok.com/@bjoernsimon.mdb,CDU/CSU
https://www.tiktok.com/@judith.skudelny,FDP
https://www.tiktok.com/@nyke.slawik,Grüne
https://www.tiktok.com/@jensspahn,CDU/CSU
https://www.tiktok.com/@aspallek,Grüne
https://www.tiktok.com/@dr.dirkspaniel,AfD
https://www.tiktok.com/@merle_spellerberg,Grüne
https://www.tiktok.com/@rene_springer,AfD
https://www.tiktok.com/@katrin.staffler,CDU/CSU
https://www.tiktok.com/@stammfima,SPD
https://www.tiktok.com/@till_steffen,Grüne
https://www.tiktok.com/@mathias_stein,SPD
https://www.tiktok.com/@johannes.steiniger,CDU/CSU
https://www.tiktok.com/@hanna_steinmueller,Grüne
https://www.tiktok.com/@nadja.sthamer,SPD
https://www.tiktok.com/@stumpp_christina,CDU/CSU
https://www.tiktok.com/@stuewer,SPD
https://www.tiktok.com/@awet_tesfaiesus,Grüne
https://www.tiktok.com/@jens_teutrine,FDP
https://www.tiktok.com/@antje.tillmann,CDU/CSU
https://www.tiktok.com/@nico_tippelt,FDP
https://www.tiktok.com/@deryatuerknachbaur,SPD
https://www.tiktok.com/@ullmannmdb,FDP
https://www.tiktok.com/@volkerullrich,CDU/CSU
https://www.tiktok.com/@gerald.ullrich,FDP
https://www.tiktok.com/@mdb.alexander.ulrich,BSW
https://www.tiktok.com/@vogeljohannes,FDP
https://www.tiktok.com/@dielinkekathrin,Linke
https://www.tiktok.com/@marja.voellers,SPD
https://www.tiktok.com/@erikvonmalottki,SPD
https://www.tiktok.com/@beatrixvonstorchneu,AfD
https://www.tiktok.com/@emilyimbundestag,SPD
https://www.tiktok.com/@robinwagenermdb,Grüne
https://www.tiktok.com/@sahra.wagenknecht,BSW
https://www.tiktok.com/@hannes4future,Grüne
https://www.tiktok.com/@sandra_weeser,FDP
https://www.tiktok.com/@carmenwegge,SPD
https://www.tiktok.com/@alice_weidel_afd,AfD
https://www.tiktok.com/@anja.weisgerber,CDU/CSU
https://www.tiktok.com/@stefanwenzel_mdb,Grüne
https://www.tiktok.com/@thereallenzii,SPD
https://www.tiktok.com/@haraldweyel,AfD
https://www.tiktok.com/@dirkwiesespd,SPD
https://www.tiktok.com/@katharina.willkomm,FDP
https://www.tiktok.com/@christian.wirth2,AfD
https://www.tiktok.com/@janine_wissler,Linke
https://www.tiktok.com/@mechthilde.wittmann,CDU/CSU
https://www.tiktok.com/@dr.wollmann,SPD
https://www.tiktok.com/@joachim.wundrak,AfD
https://www.tiktok.com/@guelistan.yueksel.mdb,SPD
https://www.tiktok.com/@kayuweziegler71,AfD
https://www.tiktok.com/@paulziemiak,CDU/CSU
https://www.tiktok.com/@stefan.spd,SPD
https://www.tiktok.com/@jenszspd,SPD
https://www.tiktok.com/@nicolaszippelius,CDU/CSU
https://www.tiktok.com/@armand_zorn,SPD
https://www.tiktok.com/@katrin.zschau,SPD
https://www.tiktok.com/@teambundeskanzler,SPD
https://www.tiktok.com/@bmwk_habeck,Grüne
https://www.tiktok.com/@karl.lauterbach24,SPD
https://www.tiktok.com/@cem.oezdemir,Grüne
